57	571	1
1002	571	1
536	572	1
1002	572	1
586	573	1
1002	573	1
937	574	1
1002	574	1
953	575	1
1002	575	1
168	576	1
1003	576	1
622	577	1
1003	577	1
703	578	1
1003	578	1
324	579	1
1004	579	1
171	580	1
1007	580	1
408	581	1
1007	581	1
765	582	1
1007	582	1
658	583	1
1008	583	1
905	584	1
1008	584	1
976	585	1
1008	585	1
962	586	1
1009	586	1
600	587	1
1011	587	1
564	588	1
1012	588	1
10	589	1
1013	589	1
162	590	1
1014	590	1
722	591	1
1014	591	1
745	592	1
1014	592	1
923	593	1
1014	593	1
38	594	1
1015	594	1
894	595	1
1015	595	1
611	596	1
1016	596	1
633	597	1
1016	597	1
724	598	1
1016	598	1
738	599	1
1016	599	1
850	600	1
1016	600	1
890	601	1
1016	601	1
498	602	1
1017	602	1
845	603	1
1018	603	1
552	604	1
1022	604	1
950	605	1
1023	605	1
231	606	1
1026	606	1
435	607	1
1027	607	1
521	608	1
1027	608	1
627	609	1
1027	609	1
959	610	1
1027	610	1
108	611	1
1031	611	1
999	612	1
1031	612	1
117	613	1
1033	613	1
435	614	1
1035	614	1
521	615	1
1035	615	1
627	616	1
1035	616	1
959	617	1
1035	617	1
1027	618	1
1035	618	1
568	619	1
1037	619	1
189	620	1
1040	620	1
278	621	1
1041	621	1
748	622	1
1044	622	1
471	623	1
1047	623	1
715	624	1
1051	624	1
813	625	1
1051	625	1
360	626	1
1053	626	1
458	627	1
1053	627	1
315	628	1
1054	628	1
149	629	1
1055	629	1
411	630	1
1055	630	1
57	631	1
1056	631	1
118	632	1
1056	632	1
285	633	1
1056	633	1
536	634	1
1056	634	1
586	635	1
1056	635	1
852	636	1
1056	636	1
937	637	1
1056	637	1
939	638	1
1056	638	1
953	639	1
1056	639	1
1002	640	1
1056	640	1
57	641	1
1057	641	1
536	642	1
1057	642	1
586	643	1
1057	643	1
953	644	1
1057	644	1
1002	645	1
1057	645	1
1056	646	1
1057	646	1
757	647	1
1058	647	1
132	648	1
1059	648	1
470	649	1
1062	649	1
862	650	1
1063	650	1
790	651	1
1065	651	1
259	652	1
1066	652	1
37	653	1
1068	653	1
192	654	1
1068	654	1
228	655	1
1068	655	1
287	656	1
1068	656	1
372	657	1
1068	657	1
383	658	1
1068	658	1
858	659	1
1068	659	1
125	660	1
1069	660	1
1025	661	1
1070	661	1
119	662	1
1072	662	1
7	663	1
1073	663	1
677	664	1
1073	664	1
631	665	1
1074	665	1
658	666	1
1074	666	1
1008	667	1
1074	667	1
64	668	1
1076	668	1
790	669	1
1076	669	1
552	670	1
1079	670	1
1022	671	1
1079	671	1
108	672	1
1083	672	1
710	673	1
1083	673	1
999	674	1
1083	674	1
168	675	1
1085	675	1
714	676	1
1088	676	1
1089	677	1
1090	677	1
602	678	1
1091	678	1
701	679	1
1091	679	1
767	680	1
1091	680	1
886	681	1
1091	681	1
680	682	1
1096	682	1
681	683	1
1096	683	1
662	684	1
1097	684	1
310	685	1
1098	685	1
716	686	1
1100	686	1
153	687	1
1106	687	1
703	688	1
1106	688	1
852	689	1
1106	689	1
1056	690	1
1106	690	1
153	691	1
1107	691	1
186	692	1
1107	692	1
265	693	1
1107	693	1
471	694	1
1107	694	1
431	695	1
1108	695	1
484	696	1
1108	696	1
526	697	1
1108	697	1
795	698	1
1108	698	1
858	699	1
1108	699	1
1024	700	1
1108	700	1
57	701	1
1109	701	1
536	702	1
1109	702	1
586	703	1
1109	703	1
953	704	1
1109	704	1
1002	705	1
1109	705	1
1056	706	1
1109	706	1
1057	707	1
1109	707	1
233	708	1
1110	708	1
317	709	1
1110	709	1
924	710	1
1110	710	1
665	711	1
1113	711	1
551	712	1
1115	712	1
869	713	1
1118	713	1
41	714	1
1123	714	1
247	715	1
1124	715	1
506	716	1
1124	716	1
861	717	1
1124	717	1
998	718	1
1124	718	1
1084	719	1
1125	719	1
416	720	1
1127	720	1
838	721	1
1127	721	1
38	722	1
1128	722	1
894	723	1
1128	723	1
1015	724	1
1128	724	1
71	725	1
1130	725	1
708	726	1
1132	726	1
919	727	1
1135	727	1
470	728	1
1136	728	1
575	729	1
1137	729	1
629	730	1
1138	730	1
1107	731	1
1139	731	1
153	732	1
1140	732	1
265	733	1
1140	733	1
1107	734	1
1140	734	1
811	735	1
1142	735	1
18	736	1
1143	736	1
361	737	1
1143	737	1
245	738	1
1144	738	1
1061	739	1
1147	739	1
38	740	1
1150	740	1
894	741	1
1150	741	1
1015	742	1
1150	742	1
1128	743	1
1150	743	1
610	744	1
1151	744	1
263	745	1
1154	745	1
301	746	1
1154	746	1
506	747	1
1154	747	1
532	748	1
1154	748	1
601	749	1
1154	749	1
617	750	1
1154	750	1
913	751	1
1154	751	1
958	752	1
1154	752	1
998	753	1
1154	753	1
1003	754	1
1156	754	1
715	755	1
1157	755	1
1046	756	1
1158	756	1
1046	757	1
1159	757	1
481	758	1
1162	758	1
948	759	1
1164	759	1
762	760	1
1165	760	1
804	761	1
1166	761	1
56	762	1
1167	762	1
154	763	1
1169	763	1
38	764	1
1171	764	1
894	765	1
1171	765	1
1015	766	1
1171	766	1
1128	767	1
1171	767	1
1150	768	1
1171	768	1
38	769	1
1173	769	1
894	770	1
1173	770	1
1015	771	1
1173	771	1
1128	772	1
1173	772	1
1150	773	1
1173	773	1
1171	774	1
1173	774	1
598	775	1
1177	775	1
123	776	1
1181	776	1
249	777	1
1181	777	1
962	778	1
1181	778	1
47	779	1
1182	779	1
251	780	1
1182	780	1
669	781	1
1182	781	1
873	782	1
1182	782	1
874	783	1
1182	783	1
504	784	1
1183	784	1
38	785	1
1185	785	1
894	786	1
1185	786	1
1015	787	1
1185	787	1
1128	788	1
1185	788	1
1150	789	1
1185	789	1
1171	790	1
1185	790	1
1173	791	1
1185	791	1
654	792	1
1186	792	1
1014	793	1
1186	793	1
733	794	1
1187	794	1
924	795	1
1187	795	1
962	796	1
1188	796	1
355	797	1
1190	797	1
466	798	1
1190	798	1
10	799	1
1191	799	1
616	800	1
1193	800	1
133	801	1
1194	801	1
654	802	1
1194	802	1
790	803	1
1194	803	1
1186	804	1
1194	804	1
661	805	1
1195	805	1
692	806	1
1200	806	1
910	807	1
1200	807	1
822	808	1
1201	808	1
943	809	1
1202	809	1
722	810	1
1204	810	1
1014	811	1
1204	811	1
710	812	1
1205	812	1
980	813	1
1207	813	1
980	814	1
1208	814	1
57	815	1
1209	815	1
536	816	1
1209	816	1
586	817	1
1209	817	1
937	818	1
1209	818	1
953	819	1
1209	819	1
1002	820	1
1209	820	1
1056	821	1
1209	821	1
1057	822	1
1209	822	1
1109	823	1
1209	823	1
121	824	1
1210	824	1
494	825	1
1210	825	1
272	826	1
1211	826	1
278	827	1
1211	827	1
168	828	1
1212	828	1
1008	829	1
1212	829	1
1085	830	1
1212	830	1
971	831	1
1213	831	1
1074	832	1
1215	832	1
1066	833	1
1218	833	1
980	834	1
1219	834	1
1207	835	1
1219	835	1
1208	836	1
1219	836	1
736	837	1
1223	837	1
984	838	1
1223	838	1
1045	839	1
1223	839	1
455	840	1
1225	840	1
223	841	1
1228	841	1
317	842	1
1229	842	1
435	843	1
1230	843	1
521	844	1
1230	844	1
627	845	1
1230	845	1
959	846	1
1230	846	1
1027	847	1
1230	847	1
1035	848	1
1230	848	1
822	849	1
1231	849	1
28	850	1
1232	850	1
110	851	1
1232	851	1
343	852	1
1232	852	1
454	853	1
1232	853	1
482	854	1
1232	854	1
804	855	1
1232	855	1
16	856	1
1233	856	1
188	857	1
1235	857	1
531	858	1
1238	858	1
862	859	1
1238	859	1
108	860	1
1239	860	1
999	861	1
1239	861	1
1031	862	1
1239	862	1
1083	863	1
1239	863	1
23	864	1
1240	864	1
677	865	1
1240	865	1
153	866	1
1241	866	1
676	867	1
1249	867	1
631	868	1
1250	868	1
329	869	1
1252	869	1
1010	870	1
1252	870	1
1186	871	1
1252	871	1
539	872	1
1253	872	1
631	873	1
1254	873	1
223	874	1
1255	874	1
800	875	1
1255	875	1
286	876	1
1256	876	1
1	877	1
1257	877	1
642	878	1
1257	878	1
719	879	1
1257	879	1
904	880	1
1257	880	1
1195	881	1
1257	881	1
13	882	1
1258	882	1
515	883	1
1258	883	1
355	884	1
1259	884	1
642	885	1
1261	885	1
466	886	1
1263	886	1
652	887	1
1264	887	1
67	888	1
1265	888	1
688	889	1
1265	889	1
80	890	1
1266	890	1
265	891	1
1266	891	1
745	892	1
1266	892	1
795	893	1
1268	893	1
950	894	1
1268	894	1
715	895	1
1270	895	1
813	896	1
1270	896	1
1051	897	1
1270	897	1
680	898	1
1272	898	1
78	899	1
1273	899	1
715	900	1
1273	900	1
813	901	1
1273	901	1
1051	902	1
1273	902	1
1270	903	1
1273	903	1
175	904	1
1276	904	1
751	905	1
1276	905	1
516	906	1
1277	906	1
1179	907	1
1277	907	1
1077	908	1
1279	908	1
12	909	1
1281	909	1
23	910	1
1281	910	1
349	911	1
1281	911	1
353	912	1
1281	912	1
804	913	1
1281	913	1
1233	914	1
1281	914	1
972	915	1
1286	915	1
21	916	1
1289	916	1
877	917	1
1289	917	1
887	918	1
1289	918	1
1000	919	1
1289	919	1
302	920	1
1291	920	1
8	921	1
1293	921	1
58	922	1
1293	922	1
229	923	1
1293	923	1
744	924	1
1293	924	1
841	925	1
1293	925	1
862	926	1
1294	926	1
976	927	1
1296	927	1
553	928	1
1298	928	1
13	929	1
1299	929	1
515	930	1
1299	930	1
1258	931	1
1299	931	1
898	932	1
1300	932	1
1194	933	1
1300	933	1
1271	934	1
1302	934	1
1122	935	1
1304	935	1
52	936	1
1305	936	1
106	937	1
1305	937	1
149	938	1
1305	938	1
164	939	1
1305	939	1
258	940	1
1305	940	1
503	941	1
1305	941	1
1102	942	1
1305	942	1
1245	943	1
1305	943	1
1306	944	1
1307	944	1
164	945	1
1308	945	1
273	946	1
1308	946	1
274	947	1
1308	947	1
590	948	1
1308	948	1
529	949	1
1309	949	1
65	950	1
1310	950	1
246	951	1
1312	951	1
321	952	1
1312	952	1
197	953	1
1314	953	1
239	954	1
1316	954	1
433	955	1
1317	955	1
296	956	1
1320	956	1
174	957	1
1321	957	1
110	958	1
1322	958	1
343	959	1
1322	959	1
482	960	1
1322	960	1
804	961	1
1322	961	1
1232	962	1
1322	962	1
16	963	1
1324	963	1
18	964	1
1324	964	1
188	965	1
1324	965	1
377	966	1
1324	966	1
1143	967	1
1324	967	1
1235	968	1
1324	968	1
210	969	1
1325	969	1
564	970	1
1325	970	1
1012	971	1
1325	971	1
1281	972	1
1325	972	1
708	973	1
1326	973	1
1132	974	1
1326	974	1
272	975	1
1327	975	1
16	976	1
1328	976	1
210	977	1
1328	977	1
804	978	1
1328	978	1
1143	979	1
1328	979	1
1233	980	1
1328	980	1
1324	981	1
1328	981	1
1325	982	1
1328	982	1
948	983	1
1329	983	1
1164	984	1
1329	984	1
413	985	1
1330	985	1
168	986	1
1332	986	1
507	987	1
1332	987	1
732	988	1
1332	988	1
1003	989	1
1332	989	1
1156	990	1
1332	990	1
145	991	1
1336	991	1
552	992	1
1336	992	1
812	993	1
1336	993	1
1022	994	1
1336	994	1
1079	995	1
1336	995	1
1079	996	1
1337	996	1
1106	997	1
1339	997	1
16	998	1
1341	998	1
361	999	1
1341	999	1
804	1000	1
1341	1000	1
1049	1001	1
1341	1001	1
344	1002	1
1345	1002	1
1115	1003	1
1345	1003	1
251	1004	1
1347	1004	1
874	1005	1
1347	1005	1
263	1006	1
1351	1006	1
301	1007	1
1351	1007	1
334	1008	1
1351	1008	1
506	1009	1
1351	1009	1
532	1010	1
1351	1010	1
601	1011	1
1351	1011	1
617	1012	1
1351	1012	1
913	1013	1
1351	1013	1
958	1014	1
1351	1014	1
998	1015	1
1351	1015	1
1154	1016	1
1351	1016	1
1118	1017	1
1352	1017	1
1091	1018	1
1353	1018	1
1352	1019	1
1354	1019	1
385	1020	1
1356	1020	1
1352	1021	1
1357	1021	1
1352	1022	1
1358	1022	1
1354	1023	1
1358	1023	1
792	1024	1
1359	1024	1
1331	1025	1
1360	1025	1
182	1026	1
1361	1026	1
874	1027	1
1361	1027	1
1347	1028	1
1361	1028	1
1245	1029	1
1362	1029	1
13	1030	1
1364	1030	1
515	1031	1
1364	1031	1
1024	1032	1
1365	1032	1
1108	1033	1
1365	1033	1
21	1034	1
1366	1034	1
877	1035	1
1366	1035	1
887	1036	1
1366	1036	1
1000	1037	1
1366	1037	1
1289	1038	1
1366	1038	1
190	1039	1
1367	1039	1
506	1040	1
1367	1040	1
543	1041	1
1367	1041	1
601	1042	1
1367	1042	1
664	1043	1
1367	1043	1
911	1044	1
1367	1044	1
998	1045	1
1367	1045	1
172	1046	1
1368	1046	1
1213	1047	1
1368	1047	1
1191	1048	1
1370	1048	1
534	1049	1
1373	1049	1
1097	1050	1
1374	1050	1
1107	1051	1
1381	1051	1
790	1052	1
1382	1052	1
847	1053	1
1383	1053	1
924	1054	1
1384	1054	1
54	1055	1
1385	1055	1
524	1056	1
1385	1056	1
525	1057	1
1385	1057	1
57	1058	1
1386	1058	1
536	1059	1
1386	1059	1
586	1060	1
1386	1060	1
937	1061	1
1386	1061	1
953	1062	1
1386	1062	1
1002	1063	1
1386	1063	1
1056	1064	1
1386	1064	1
1057	1065	1
1386	1065	1
1109	1066	1
1386	1066	1
1209	1067	1
1386	1067	1
315	1068	1
1387	1068	1
1054	1069	1
1387	1069	1
950	1070	1
1388	1070	1
118	1071	1
1389	1071	1
811	1072	1
1389	1072	1
939	1073	1
1389	1073	1
976	1074	1
1389	1074	1
1056	1075	1
1389	1075	1
108	1076	1
1390	1076	1
749	1077	1
1390	1077	1
798	1078	1
1390	1078	1
1146	1079	1
1390	1079	1
744	1080	1
1392	1080	1
1293	1081	1
1392	1081	1
582	1082	1
1394	1082	1
41	1083	1
1395	1083	1
322	1084	1
1395	1084	1
415	1085	1
1395	1085	1
415	1086	1
1396	1086	1
978	1087	1
1397	1087	1
673	1088	1
1398	1088	1
589	1089	1
1400	1089	1
294	1090	1
1403	1090	1
244	1091	1
1404	1091	1
387	1092	1
1404	1092	1
506	1093	1
1404	1093	1
779	1094	1
1406	1094	1
1030	1095	1
1407	1095	1
21	1096	1
1409	1096	1
877	1097	1
